Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
SYK,Stryker Corporation,240.31,$90.31B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/syk,
MSC,Studio City International Holdings Limited,14.16,$1.57B,2018,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/msc,
RGR,"Sturm, Ruger & Company, Inc.",59.89,$1.05B,n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/rgr,
SPH,"Suburban Propane Partners, L.P.",16.2,$1.01B,1996,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sph,
SMFG,Sumitomo Mitsui Financial Group Inc,6.23,$42.69B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/smfg,
SUM,"Summit Materials, Inc.",19.82,$2.26B,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sum,
SUI,"Sun Communities, Inc.",139.47,$15B,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sui,
SLF,Sun Life Financial Inc.,45.81,$26.79B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/slf,
SU,Suncor Energy  Inc.,17.67,$26.95B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/su,
NOVA,Sunnova Energy International Inc.,39.79,$3.72B,2019,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nova,
SUN,Sunoco LP,29.15,$2.42B,2012,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/sun,
SHO,"Sunstone Hotel Investors, Inc.",10.79,$2.33B,2004,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/sho,
SUZ,Suzano S.A.,9.32,$12.57B,2018,Basic Industries,Paper,https://old.nasdaq.com/symbol/suz,
SWCH,"Switch, Inc.",15.35,$3.69B,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/swch,
SBE,Switchback Energy Acquisition Corporation,36.88,$1.45B,2019,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/sbe,
SYF,Synchrony Financial,31.97,$18.66B,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/syf,
SNX,Synnex Corporation,164.02,$8.45B,2003,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/snx,
SNV,Synovus Financial Corp.,33.82,$5B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/snv,
SYY,Sysco Corporation,72.45,$36.9B,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/syy,
SYX,Systemax Inc.,31.88,$1.19B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/syx,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,96.64,$501.18B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsm,
TAK,Takeda Pharmaceutical Company Limited,17.61,$55.06B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tak,
TAL,TAL Education Group,73.8,$44.31B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tal,
TPR,"Tapestry, Inc.",30.12,$8.36B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tpr,
TRGP,"Targa Resources, Inc.",25.2,$5.77B,2010,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trgp,
TGT,Target Corporation,177.86,$89.06B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/tgt,
TARO,Taro Pharmaceutical Industries Ltd.,69.82,$2.67B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/taro,
TTM,Tata Motors Ltd,11.7,$8.42B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/ttm,
TCO,"Taubman Centers, Inc.",42.76,$2.64B,1992,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tco,
TMHC,Taylor Morrison Home Corporation,26.41,$3.43B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tmhc,
TRP,TC Energy Corporation,45.02,$42.32B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trp,
TCP,"TC PipeLines, LP",31.65,$2.26B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tcp,
TEL,TE Connectivity Ltd.,116.93,$38.67B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/tel,
FTI,TechnipFMC plc,9.67,$4.35B,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fti,
TECK,Teck Resources Ltd,15.81,$8.4B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/teck,
TGP,Teekay LNG Partners L.P.,12.51,$1.09B,2005,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp,
TGNA,TEGNA Inc.,14.72,$3.23B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna,
TDOC,"Teladoc Health, Inc.",186.42,$27.02B,2015,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc,
TEO,Telecom Argentina Stet - France Telecom S.A.,7.96,$6.85B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo,
TDY,Teledyne Technologies Incorporated,392.33,$14.47B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy,
TFX,Teleflex Incorporated,381.62,$17.77B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx,
TEF,Telefonica SA,4.38,$23B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef,
TDS,"Telephone and Data Systems, Inc.",19.71,$2.25B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds,
TU,TELUS Corporation,19.15,$24.7B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu,
TPX,"Tempur Sealy International, Inc.",25.12,$5.18B,2003,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx,
TS,Tenaris S.A.,16.35,$9.65B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts,
TME,Tencent Music Entertainment Group,16.48,$27.65B,2018,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme,
THC,Tenet Healthcare Corporation,33.56,$3.54B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc,
TNC,Tennant Company,70.23,$1.3B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc,
TDC,Teradata Corporation,21.69,$2.37B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc,
TEX,Terex Corporation,33.36,$2.31B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex,
TMX,"Terminix Global Holdings, Inc.",50.64,$6.69B,2014,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tmx,
TX,Ternium S.A.,26.96,$5.29B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx,
TRNO,Terreno Realty Corporation,58,$3.97B,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/trno,
TEVA,Teva Pharmaceutical Industries Limited,9.86,$10.81B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva,
TPL,Texas Pacific Land Trust,631.5,$4.9B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl,
TXT,Textron Inc.,48.49,$11.1B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt,
TFII,TFI International Inc.,50.78,$4.74B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfii,
AES,The AES Corporation,21.15,$14.07B,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes,
AZEK,The AZEK Company Inc.,33.9,$5.24B,2020,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/azek,
BK,The Bank Of New York Mellon Corporation ,40.69,$36.06B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bk,
BX,The Blackstone Group Inc.,59.83,$41.52B,2007,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx,
SCHW,The Charles Schwab Corporation,49.79,$93.47B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw,
COO,"The Cooper Companies, Inc. ",325.46,$17.36B,n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo,
GDV,The Gabelli Dividend & Income Trust,21,$1.9B,2003,n/a,n/a,https://old.nasdaq.com/symbol/gdv,
THG,"The Hanover Insurance Group, Inc.",118.34,$4.31B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg,
TRV,"The Travelers Companies, Inc.",136.39,$34.55B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv,
TMO,Thermo Fisher Scientific Inc,439.56,$174.21B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo,
TRI,Thomson Reuters Corp,79.5,$39.51B,n/a,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri,
THO,"Thor Industries, Inc.",95.42,$5.28B,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho,
TIF,Tiffany & Co.,131.51,$15.96B,1987,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif,
TIMB,TIM S.A.,12.56,$6.08B,2020,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/timb,
TKR,Timken Company (The),74.99,$5.65B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr,
TJX,"TJX Companies, Inc. (The)",64.33,$77.14B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx,
TOL,"Toll Brothers, Inc.",46.57,$5.88B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol,
TR,"Tootsie Roll Industries, Inc.",31.88,$2.12B,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr,
BLD,TopBuild Corp.,182.18,$6.02B,2015,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld,
TTC,Toro Company (The),91.96,$9.87B,n/a,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc,
TD,Toronto Dominion Bank (The),54.8,$99.3B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td,
TOT,Total SE,45.51,$119.63B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot,
TM,Toyota Motor Corp Ltd Ord,143.84,$201.09B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm,
TT,Trane Technologies plc,147.07,$35.32B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt,
TAC,TransAlta Corporation,6.82,$1.87B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac,
TDG,Transdigm Group Incorporated,615.41,$33.5B,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg,
RIG,Transocean Ltd.,2.04,$1.25B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig,
TRU,TransUnion,93.02,$17.7B,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru,
THS,"Treehouse Foods, Inc.",40.66,$2.3B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths,
TREX,"Trex Company, Inc.",74,$8.57B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex,
TY,Tri Continental Corporation,28.99,$1.54B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty,
TPH,"TRI Pointe Group, Inc.",17.66,$2.24B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph,
TNET,"TriNet Group, Inc.",76.78,$5.12B,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet,
TRN,"Trinity Industries, Inc.",24.1,$2.75B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn,
TSE,Trinseo S.A.,41.05,$1.57B,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse,
TRTN,Triton International Limited,45.83,$3.14B,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn,
TROX,Tronox Holdings plc,12.82,$1.84B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox,
TFC,Truist Financial Corporation,48.97,$66.02B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc,
TUP,Tupperware Brands Corporation,36.68,$1.8B,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup,
TKC,Turkcell Iletisim Hizmetleri AS,5.07,$4.43B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc,
TRQ,Turquoise Hill Resources Ltd.,10.71,$2.16B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq,
TWLO,Twilio Inc.,292,$46.86B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo,
TWTR,"Twitter, Inc.",45.23,$35.97B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr,
TWO,Two Harbors Investments Corp,6.61,$1.81B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two,
TYL,"Tyler Technologies, Inc.",410.85,$16.57B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl,
TSN,"Tyson Foods, Inc.",64.8,$23.6B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn,
USB,U.S. Bancorp,45.4,$68.39B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb,
USPH,"U.S. Physical Therapy, Inc.",110.43,$1.42B,1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph,
UBER,"Uber Technologies, Inc.",51.26,$90.41B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber,
UI,Ubiquiti Inc.,246.36,$15.47B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui,
UBS,UBS AG,14.76,$52.96B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs,
UDR,"UDR, Inc.",40.14,$11.82B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr,
UGI,UGI Corporation,38.06,$7.93B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi,
UGP,Ultrapar Participacoes S.A.,3.8,$4.13B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp,
UA,"Under Armour, Inc.",14.93,$6.79B,2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua,
UAA,"Under Armour, Inc.",17.01,$7.73B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa,
UNF,Unifirst Corporation,193.05,$3.65B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf,
UN,Unilever NV,57.88,$151.72B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un,
UL,Unilever PLC,58.11,$152.32B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul,
UNP,Union Pacific Corporation,208.7,$140.64B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp,
UMC,United Microelectronics Corporation,6.68,$16.6B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc,
UPS,"United Parcel Service, Inc.",172.69,$149.27B,1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups,
URI,"United Rentals, Inc.",237.91,$17.16B,1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri,
USM,United States Cellular Corporation,32.3,$2.78B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm,
X,United States Steel Corporation,14.25,$3.14B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x,
UNH,UnitedHealth Group Incorporated,336.01,$318.81B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh,
U,Unity Software Inc.,129.04,$34.94B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/u,
UNVR,Univar Solutions Inc.,18.71,$3.16B,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr,
UVV,Universal Corporation,46.65,$1.14B,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv,
UHS,"Universal Health Services, Inc.",133.95,$11.38B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs,
UNM,Unum Group,23.72,$4.83B,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm,
UE,Urban Edge Properties,14.38,$1.68B,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue,
USFD,US Foods Holding Corp.,31.98,$7.06B,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd,
USAC,"USA Compression Partners, LP",12.71,$1.23B,2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac,
USNA,"USANA Health Sciences, Inc.",77.14,$1.62B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna,
BIF,"USLIFE Income Fund, Inc.",11.06,$1.09B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif,
UTZ,Utz Brands Inc ,20.14,$2.43B,2018,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/utz,
VFC,V.F. Corporation,88.75,$34.61B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc,
MTN,"Vail Resorts, Inc.",286.54,$11.54B,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn,
VALE,VALE S.A.,14.01,$71.87B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale,
VLO,Valero Energy Corporation,58.49,$23.85B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo,
VMI,"Valmont Industries, Inc.",166.72,$3.54B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi,
VVV,Valvoline Inc.,23.63,$4.37B,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv,
VAR,"Varian Medical Systems, Inc.",174.12,$15.87B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var,
VGR,Vector Group Ltd.,11.64,$1.78B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr,
VEDL,Vedanta  Limited,6.38,$5.93B,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl,
VEEV,Veeva Systems Inc.,265.58,$40.06B,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev,
VTR,"Ventas, Inc.",50.34,$18.86B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr,
VNE,"Veoneer, Inc.",21.17,$2.36B,2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne,
VER,VEREIT Inc.,7.35,$8.02B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver,
VZ,Verizon Communications Inc.,60.64,$250.93B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz,
VRT,"Vertiv Holdings, LLC",18.64,$6.12B,2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt,
VICI,VICI Properties Inc.,26.11,$14.01B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici,
VIPS,Vipshop Holdings Limited,25.8,$17.47B,2012,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips,
SPCE,"Virgin Galactic Holdings, Inc.",24.96,$5.85B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce,
V,Visa Inc.,209.68,$447.36B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v,
VSH,"Vishay Intertechnology, Inc.",19.43,$2.81B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh,
VSTO,Vista Outdoor Inc.,20.24,$1.18B,2015,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto,
VST,Vistra Corp.,19.37,$9.47B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst,
VVNT,"Vivint Smart Home, Inc.",19.95,$3.96B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/vvnt,
VMW,"Vmware, Inc.",150.51,$63.23B,2007,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw,
VCRA,"Vocera Communications, Inc.",33.68,$1.09B,2012,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra,
VNT,Vontier Corporation,32.76,$5.52B,2020,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vnt,
VNO,Vornado Realty Trust,41.84,$8B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno,
VOYA,"Voya Financial, Inc.",60.45,$7.63B,2013,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya,
VMC,Vulcan Materials Company,144.93,$19.2B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc,
WPC,W. P. Carey Inc.,71.58,$12.55B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpc,
WRB,W.R. Berkley Corporation,65.84,$11.73B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wrb,
GRA,W.R. Grace & Co.,56.5,$3.74B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gra,
GWW,"W.W. Grainger, Inc.",420.55,$22.57B,n/a,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/gww,
WDR,"Waddell & Reed Financial, Inc.",16.82,$1.05B,1998,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wdr,
WD,"Walker & Dunlop, Inc.",83.35,$2.6B,2010,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wd,
WMT,Walmart Inc.,151.36,$428.92B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/wmt,
DIS,Walt Disney Company (The),151.49,$273.75B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dis,
WRE,Washington Real Estate Investment Trust,24.63,$2.03B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wre,
WCN,"Waste Connections, Inc.",104.89,$27.58B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wcn,
WM,"Waste Management, Inc.",120.43,$50.89B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wm,
WAT,Waters Corporation,232.25,$14.41B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/wat,
WSO,"Watsco, Inc.",227.57,$8.76B,n/a,Consumer Durables,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wso,
WTS,"Watts Water Technologies, Inc.",119.61,$4.02B,1986,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wts,
W,Wayfair Inc.,241.73,$24.04B,2014,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/w,
WBS,Webster Financial Corporation,40.13,$3.62B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs,
WEC,"WEC Energy Group, Inc.",96.24,$30.36B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/wec,
WRI,Weingarten Realty Investors,22.93,$2.94B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wri,
WMK,"Weis Markets, Inc.",48.69,$1.31B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/wmk,
WBT,"Welbilt, Inc.",10.12,$1.43B,2016,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wbt,
WFC,Wells Fargo & Company,28.61,$118.29B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wfc,
WELL,Welltower Inc.,65.47,$27.32B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/well,
WCC,"WESCO International, Inc.",67.34,$3.37B,1999,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/wcc,
WST,"West Pharmaceutical Services, Inc.",267.71,$19.79B,n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/wst,
WAL,Western Alliance Bancorporation,56.11,$5.66B,2005,Finance,Major Banks,https://old.nasdaq.com/symbol/wal,
WES,"Western Midstream Partners, LP",14.48,$6.03B,2012,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wes,
WU,Western Union Company (The),22.43,$9.22B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wu,
WAB,Westinghouse Air Brake Technologies Corporation,76.21,$14.5B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/wab,
WLK,Westlake Chemical Corporation,79.61,$10.17B,2004,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wlk,
WBK,Westpac Banking Corporation,15.27,$55.13B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wbk,
WRK,Westrock Company,45.43,$11.8B,2015,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/wrk,
WEX,WEX Inc.,184.7,$8.15B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wex,
WY,Weyerhaeuser Company,29.24,$21.83B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wy,
WPM,Wheaton Precious Metals Corp.,38.44,$17.27B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/wpm,
WHR,Whirlpool Corporation,200.22,$12.52B,n/a,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/whr,
WTM,"White Mountains Insurance Group, Ltd.",999,$3.1B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtm,
WLL,Whiting Petroleum Corporation,21.62,$1.98B,2020,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wll,
WMB,"Williams Companies, Inc. (The)",21.96,$26.65B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wmb,
WSM,"Williams-Sonoma, Inc.",112.96,$8.79B,n/a,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/wsm,
WGO,"Winnebago Industries, Inc.",52.63,$1.78B,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/wgo,
WIT,Wipro Limited,5.13,$29.21B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/wit,
WNS,WNS (Holdings) Limited,69.75,$3.49B,2006,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wns,
WWW,"Wolverine World Wide, Inc.",30.91,$2.54B,n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/www,
WF,Woori Bank,28,$6.74B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wf,
