Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
TXG,"10x Genomics, Inc.",137.54,$14.8B,2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/txg,
FLWS,"1-800-FLOWERS.COM, Inc.",23.14,$1.5B,1999,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/flws,
ONEM,"1Life Healthcare, Inc.",33.27,$4.43B,2020,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/onem,
VNET,"21Vianet Group, Inc.",24.8,$3.3B,2011,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/vnet,
TWOU,"2U, Inc.",34.31,$2.47B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twou,
QFIN,"360 DigiTech, Inc.",13.43,$1.97B,2018,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/qfin,
JOBS,"51job, Inc.",70.6,$4.74B,2004,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/jobs,
EGHT,8x8 Inc,19.49,$2.07B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/eght,
AAON,"AAON, Inc.",66,$3.45B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aaon,
ABCM,Abcam plc,18.44,$4.18B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/abcm,
ABMD,"ABIOMED, Inc.",266.43,$12.04B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/abmd,
ACIA,"Acacia Communications, Inc.",69.58,$2.93B,2016,Technology,Semiconductors,https://old.nasdaq.com/symbol/acia,
ASO,"Academy Sports and Outdoors, Inc.",16,$1.44B,2020,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/aso,
ACHC,"Acadia Healthcare Company, Inc.",43.85,$3.9B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/achc,
ACAD,ACADIA Pharmaceuticals Inc.,53.84,$8.56B,1985,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/acad,
XLRN,Acceleron Pharma Inc.,113.56,$6.84B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/xlrn,
ACCD,"Accolade, Inc.",50.21,$2.76B,2020,n/a,n/a,https://old.nasdaq.com/symbol/accd,
ACIW,"ACI Worldwide, Inc.",32.19,$3.76B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/aciw,
ACMR,"ACM Research, Inc.",74.61,$1.38B,2017,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/acmr,
ATVI,"Activision Blizzard, Inc",75.92,$58.68B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/atvi,
AHCO,AdaptHealth Corp. ,29.22,$2.62B,2018,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/ahco,
ADPT,Adaptive Biotechnologies Corporation,45.83,$6.27B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/adpt,
ADUS,Addus HomeCare Corporation,97.15,$1.54B,2009,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/adus,
ADBE,Adobe Inc.,460.61,$220.96B,1986,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/adbe,
AEIS,"Advanced Energy Industries, Inc.",94.48,$3.62B,1995,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aeis,
AMD,"Advanced Micro Devices, Inc.",85.31,$102.6B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/amd,
ADV,Advantage Solutions Inc. ,10.13,$3.17B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/adv,
ADVM,"Adverum Biotechnologies, Inc.",13.97,$1.36B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/advm,
AVAV,"AeroVironment, Inc.",85.84,$2.07B,2007,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/avav,
AFYA,Afya Limited,27.73,$2.58B,2019,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/afya,
AGIO,"Agios Pharmaceuticals, Inc.",44.03,$3.05B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/agio,
AGNC,AGNC Investment Corp.,15.45,$8.42B,2008,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/agnc,
API,"Agora, Inc.",36.09,$14.32B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/api,
ATSG,"Air Transport Services Group, Inc",29.78,$1.77B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/atsg,
AKAM,"Akamai Technologies, Inc.",102.81,$16.74B,1999,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/akam,
ALRM,"Alarm.com Holdings, Inc.",68.23,$3.35B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/alrm,
ALEC,"Alector, Inc.",13.07,$1.04B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/alec,
ALXN,"Alexion Pharmaceuticals, Inc.",122.61,$26.83B,1996,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alxn,
ALGN,"Align Technology, Inc.",476.58,$37.58B,2001,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/algn,
ALKS,Alkermes plc,18.23,$2.9B,1991,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alks,
ALLK,Allakos Inc.,103.63,$5.44B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/allk,
ALGT,Allegiant Travel Company,165.08,$2.71B,2006,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/algt,
ALGM,"Allegro MicroSystems, Inc.",21.86,$4.22B,2020,Technology,Semiconductors,https://old.nasdaq.com/symbol/algm,
LNT,Alliant Energy Corporation,52.75,$13.17B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/lnt,
ALLO,"Allogene Therapeutics, Inc.",30.6,$4.29B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/allo,
ALVR,"AlloVir, Inc.",34.27,$2.15B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/alvr,
MDRX,"Allscripts Healthcare Solutions, Inc.",13.67,$2.16B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/mdrx,
ALNY,"Alnylam Pharmaceuticals, Inc.",123.02,$14.29B,2004,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alny,
GOOG,Alphabet Inc.,1734.86,$1173.5B,2004,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/goog,
GOOGL,Alphabet Inc.,1727.56,$1168.57B,n/a,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/googl,
ALTR,Altair Engineering Inc.,51.11,$3.76B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/altr,
AIMC,Altra Industrial Motion Corp.,54.625,$3.54B,2006,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aimc,
ALXO,ALX Oncology Holdings Inc.,82.28,$3.05B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alxo,
AMRN,Amarin Corporation plc,4.46,$1.73B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amrn,
AMZN,"Amazon.com, Inc.",3098.39,$1554.62B,1997,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/amzn,
AMBA,"Ambarella, Inc.",66.37,$2.3B,2012,Technology,Semiconductors,https://old.nasdaq.com/symbol/amba,
AMCX,AMC Networks Inc.,31.32,$1.29B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/amcx,
DOX,Amdocs Limited,65.58,$8.72B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/dox,
AMED,Amedisys Inc,239.35,$7.85B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/amed,
UHAL,Amerco,406.56,$7.97B,n/a,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/uhal,
AMOV,"America Movil, S.A.B. de C.V.",14.0198,$46.98B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amov,
AAL,"American Airlines Group, Inc.",13.56,$8.2B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/aal,
AEP,"American Electric Power Company, Inc.",83.41,$41.4B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/aep,
ANAT,"American National Group, Inc.",86.56,$2.33B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/anat,
AMWD,American Woodmark Corporation,104.7,$1.78B,1986,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/amwd,
ABCB,Ameris Bancorp,34.5,$2.4B,1994,Finance,Major Banks,https://old.nasdaq.com/symbol/abcb,
AMSF,"AMERISAFE, Inc.",56.64,$1.09B,2005,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/amsf,
AMGN,Amgen Inc.,222.22,$129.37B,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/amgn,
FOLD,"Amicus Therapeutics, Inc.",22.39,$5.83B,2007,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fold,
AMKR,"Amkor Technology, Inc.",13.99,$3.39B,1998,Technology,Semiconductors,https://old.nasdaq.com/symbol/amkr,
ADI,"Analog Devices, Inc.",137.07,$50.66B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/adi,
ANGI,ANGI Homeservices Inc.,11.8,$5.9B,n/a,Consumer Services,Advertising,https://old.nasdaq.com/symbol/angi,
ANSS,"ANSYS, Inc.",313.42,$26.92B,1996,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/anss,
APA,Apache Corporation,12.86,$4.85B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/apa,
APLS,"Apellis Pharmaceuticals, Inc.",47.85,$3.62B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/apls,
APHA,Aphria Inc.,6.36,$1.84B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/apha,
APPF,"AppFolio, Inc.",145.51,$5B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/appf,
APPN,Appian Corporation,137.04,$9.6B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/appn,
AAPL,Apple Inc.,113.85,$1973.86B,1980,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/aapl,
AMAT,"Applied Materials, Inc.",80.5,$73.52B,1972,Technology,Semiconductors,https://old.nasdaq.com/symbol/amat,
AMTI,Applied Molecular Transport Inc.,30.02,$1.05B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amti,
ACGL,Arch Capital Group Ltd.,33.99,$13.8B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/acgl,
ARCE,Arco Platform Limited,41.69,$2.4B,2018,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/arce,
ARCT,Arcturus Therapeutics Holdings Inc.,61.31,$1.5B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/arct,
ARQT,"Arcutis Biotherapeutics, Inc.",25.18,$1.1B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/arqt,
ARNA,"Arena Pharmaceuticals, Inc.",64.68,$3.76B,2000,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/arna,
ARCC,Ares Capital Corporation,16.52,$6.98B,2004,n/a,n/a,https://old.nasdaq.com/symbol/arcc,
ARGX,argenx SE,269,$12.67B,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/argx,
ARRY,"Array Technologies, Inc.",45.1,$5.73B,2020,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/arry,
ARWR,"Arrowhead Pharmaceuticals, Inc.",68.2,$6.98B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/arwr,
ASND,Ascendis Pharma A/S,158.48,$8.47B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/asnd,
ASML,ASML Holding N.V.,427.15,$178.71B,1995,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/asml,
AZPN,"Aspen Technology, Inc.",132.85,$9B,1994,Technology,EDP Services,https://old.nasdaq.com/symbol/azpn,
ASTE,"Astec Industries, Inc.",57.07,$1.29B,1986,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/aste,
AZN,Astrazeneca PLC,54.7,$143.57B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/azn,
ATRA,"Atara Biotherapeutics, Inc.",23.56,$1.83B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/atra,
AVIR,"Atea Pharmaceuticals, Inc.",33.54,$2.77B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/avir,
ATNX,"Athenex, Inc.",14,$1.31B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/atnx,
AUB,Atlantic Union Bankshares Corporation,30.53,$2.4B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/aub,
AY,Atlantica Sustainable Infrastructure plc,33.31,$3.38B,2014,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ay,
AAWW,Atlas Air Worldwide Holdings,54.04,$1.49B,n/a,Transportation,Transportation Services,https://old.nasdaq.com/symbol/aaww,
TEAM,Atlassian Corporation Plc,211.05,$52.59B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/team,
ATRC,"AtriCure, Inc.",43.24,$1.95B,2005,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/atrc,
ATRI,Atrion Corporation,576.6,$1.05B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/atri,
AUPH,Aurinia Pharmaceuticals Inc,13.94,$1.76B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/auph,
ADSK,"Autodesk, Inc.",257.25,$56.41B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/adsk,
ADP,"Automatic Data Processing, Inc.",172.06,$73.78B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/adp,
RNA,"Avidity Biosciences, Inc.",30.88,$1.16B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rna,
CAR,"Avis Budget Group, Inc.",37,$2.58B,n/a,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/car,
AVT,"Avnet, Inc.",29.66,$2.93B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/avt,
AAXN,"Axon Enterprise, Inc.",126.5,$8.04B,n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/aaxn,
AXNX,"Axonics Modulation Technologies, Inc.",46.3,$1.84B,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/axnx,
AXSM,"Axsome Therapeutics, Inc.",70.92,$2.65B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/axsm,
BIDU,"Baidu, Inc.",133.04,$45.38B,2005,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/bidu,
BCPC,Balchem Corporation,103.25,$3.34B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/bcpc,
BLDP,"Ballard Power Systems, Inc.",21.58,$5.63B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bldp,
BANF,BancFirst Corporation,54.95,$1.8B,1993,Finance,Major Banks,https://old.nasdaq.com/symbol/banf,
BAND,Bandwidth Inc.,153.16,$3.71B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/band,
OZK,Bank OZK,28.19,$3.65B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ozk,
BANR,Banner Corporation,43.6,$1.53B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banr,
BZUN,Baozun Inc.,38.64,$3B,2015,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/bzun,
GOLD,Barrick Gold Corporation,23.24,$41.32B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold,
BECN,"Beacon Roofing Supply, Inc.",37.19,$2.58B,2004,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/becn,
BEAM,Beam Therapeutics Inc.,42.47,$2.46B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/beam,
BBBY,Bed Bath & Beyond Inc.,20.79,$2.62B,1992,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/bbby,
BGNE,"BeiGene, Ltd.",273.78,$24.91B,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bgne,
BSY,"Bentley Systems, Incorporated",35.14,$9.54B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bsy,
BLI,"Berkeley Lights, Inc.",83.36,$5.37B,2020,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bli,
BWMX,"Betterware de Mexico, S.A.B de C.V.",30.75,$1.07B,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/bwmx,
BYND,"Beyond Meat, Inc.",140.96,$8.83B,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bynd,
BGCP,"BGC Partners, Inc.",3.77,$1.37B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/bgcp,
BIGC,"BigCommerce Holdings, Inc.",75.39,$5.11B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bigc,
BILI,Bilibili Inc.,63.32,$21.87B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/bili,
BIIB,Biogen Inc.,243.38,$37.45B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/biib,
BLFS,"BioLife Solutions, Inc.",33.2,$1.09B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/blfs,
BMRN,BioMarin Pharmaceutical Inc.,77.04,$13.99B,1999,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bmrn,
BNTX,BioNTech SE,106.5,$25.64B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bntx,
TECH,Bio-Techne Corp,303.74,$11.73B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tech,
BEAT,"BioTelemetry, Inc.",52.45,$1.8B,2008,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/beat,
BTAI,"BioXcel Therapeutics, Inc.",45.87,$1.12B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/btai,
BDTX,"Black Diamond Therapeutics, Inc.",33.54,$1.21B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bdtx,
BLKB,"Blackbaud, Inc.",55.16,$2.73B,2004,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blkb,
BL,"BlackLine, Inc.",113.59,$6.5B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bl,
BLNK,Blink Charging Co.,33.62,$1.09B,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnk,
BLMN,"Bloomin&#39; Brands, Inc.",17.41,$1.52B,2012,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/blmn,
BLUE,"bluebird bio, Inc.",42.73,$2.84B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/blue,
BPMC,Blueprint Medicines Corporation,98.76,$5.5B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bpmc,
BMCH,"BMC Stock Holdings, Inc.",48.08,$3.24B,2013,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bmch,
BOKF,BOK Financial Corporation,69.67,$4.9B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bokf,
BKNG,Booking Holdings Inc.,2019.84,$82.72B,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/bkng,
EPAY,"Bottomline Technologies, Inc.",45,$2.03B,1999,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/epay,
BBIO,"BridgeBio Pharma, Inc.",46.44,$5.69B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bbio,
BHF,"Brighthouse Financial, Inc.",36.93,$3.31B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhf,
AVGO,Broadcom Inc.,387,$156.54B,2009,Technology,Semiconductors,https://old.nasdaq.com/symbol/avgo,
BPY,Brookfield Property Partners L.P.,16.01,$14.87B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bpy,
BRKS,"Brooks Automation, Inc.",68.55,$5.06B,1995,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/brks,
BRP,"BRP Group, Inc.",31.58,$2.5B,2019,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/brp,
DOOO,BRP Inc.,52.31,$4.6B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/dooo,
BRKR,Bruker Corporation,51.91,$7.95B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/brkr,
BLDR,"Builders FirstSource, Inc.",36.78,$4.3B,2005,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bldr,
BNR,Burning Rock Biotech Limited,25.01,$2.55B,2020,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/bnr,
CHRW,"C.H. Robinson Worldwide, Inc.",92.17,$12.53B,1997,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/chrw,
CCCC,"C4 Therapeutics, Inc.",29.02,$1.25B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cccc,
CDNS,"Cadence Design Systems, Inc.",111.25,$31.03B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cdns,
CZR,"Caesars Entertainment, Inc.",66.9,$13.93B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/czr,
CSQ,Calamos Strategic Total Return Fund,14.75,$2.28B,2004,n/a,n/a,https://old.nasdaq.com/symbol/csq,
CVGW,"Calavo Growers, Inc.",72.39,$1.28B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/cvgw,
CALM,"Cal-Maine Foods, Inc.",38.95,$1.9B,1996,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/calm,
CSIQ,Canadian Solar Inc.,39.83,$2.35B,2006,Technology,Semiconductors,https://old.nasdaq.com/symbol/csiq,
CGC,Canopy Growth Corporation,24.72,$9.2B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cgc,
CFFN,"Capitol Federal Financial, Inc.",12.78,$1.78B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cffn,
CSII,"Cardiovascular Systems, Inc.",34.9,$1.4B,1981,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/csii,
CDLX,"Cardlytics, Inc.",118.98,$3.27B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/cdlx,
CATM,Cardtronics plc,24.64,$1.1B,2007,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/catm,
CDNA,"CareDx, Inc.",59.55,$2.93B,2014,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cdna,
CTRE,"CareTrust REIT, Inc.",19.42,$1.86B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ctre,
CARG,"CarGurus, Inc.",23.29,$2.64B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/carg,
CWST,"Casella Waste Systems, Inc.",60.85,$3.09B,1997,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/cwst,
CASY,"Caseys General Stores, Inc.",181.25,$6.69B,1983,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/casy,
CATY,Cathay General Bancorp,29.2,$2.33B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/caty,
CVCO,"Cavco Industries, Inc.",200.14,$1.84B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/cvco,
CBOE,"Cboe Global Markets, Inc.",92.59,$10.35B,2010,n/a,n/a,https://old.nasdaq.com/symbol/cboe,
CDK,"CDK Global, Inc.",48.26,$5.87B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cdk,
CDW,CDW Corporation,131.22,$18.76B,2013,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/cdw,
CELH,"Celsius Holdings, Inc.",33.7,$2.41B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/celh,
CENT,Central Garden & Pet Company,41.05,$2.25B,1993,Consumer Durables,Consumer Specialties,https://old.nasdaq.com/symbol/cent,
CENTA,Central Garden & Pet Company,37.07,$2.03B,n/a,Consumer Durables,Consumer Specialties,https://old.nasdaq.com/symbol/centa,
CRNC,Cerence Inc.,83.07,$3.06B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/crnc,
CERN,Cerner Corporation,73.61,$22.57B,1986,Technology,EDP Services,https://old.nasdaq.com/symbol/cern,
CERS,Cerus Corporation,6.255,$1.05B,1997,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cers,
CHNG,Change Healthcare Inc.,17.13,$5.22B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/chng,
GTLS,"Chart Industries, Inc.",103.72,$3.74B,2006,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/gtls,
CHTR,"Charter Communications, Inc.",645.04,$132.17B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/chtr,
CHKP,Check Point Software Technologies Ltd.,119.86,$16.8B,1996,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/chkp,
CCXI,"ChemoCentryx, Inc.",57.28,$3.96B,2012,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ccxi,
CBPO,"China Biologic Products Holdings, Inc.",118.5,$4.57B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cbpo,
CD,Chindata Group Holdings Limited,15.51,$5.57B,2020,n/a,n/a,https://old.nasdaq.com/symbol/cd,
CHDN,"Churchill Downs, Incorporated",186.87,$7.37B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/chdn,
CMPR,Cimpress PLC,88.49,$2.3B,n/a,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/cmpr,
CINF,Cincinnati Financial Corporation,77.63,$12.49B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cinf,
CTAS,Cintas Corporation,358.27,$37.48B,1983,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ctas,
